database,group_name,group_description,group_stageDimName,group_financeDimName,group_accessGroup,name,type,description,outputValue,flipSign,ruleExpression
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-22101-0001,TransformOneToOne,URBAN TAX PAYBALE,CC_BalSheet,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-22102-,TransformOneToOne,TAX PAYABLE,CC_BalSheet,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-22102-0001,TransformOneToOne,INPUT VAT TURN OUT,CC_BalSheet,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-22102-0002,TransformOneToOne,VAT RETURN FOR EXPOR,CC_BalSheet,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-22102-0003,TransformOneToOne,OUTPUT VAT,CC_BalSheet,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-22102-0004,TransformOneToOne,PAID VAT,CC_BalSheet,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-22104-,TransformOneToOne,PERSONAL INCOME TAX,CC_BalSheet,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-22107-,TransformOneToOne,INCOME TAX PAYABLES,CC_BalSheet,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-30101-,TransformOneToOne,CAPITAL CONTRIBUTION,CC_BalSheet,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-31101-,TransformOneToOne,CAPITAL CUMULATION F,CC_BalSheet,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-32201-,TransformOneToOne,UNDISTRIBUTE PROFIT,CC_BalSheet,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-40301-,TransformOneToOne,FREIGHT OUT,MSC61170,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-40302-,TransformOneToOne,MISC - INVOICE REVEN,MSC61170,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-40303-,TransformOneToOne,FREIGHT IN,MSC61170,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-40304-5130,TransformOneToOne,SELLING EXP. - SAMPL,MSC72300,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-40305-5130,TransformOneToOne,SELLING EXP. - TRADE,MSC72400,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-40306-,TransformOneToOne,FREIGHT,MSC61170,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-40307-5130,TransformOneToOne,SELLING EXP. - SALAR,MSC73710,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-40308-5130,TransformOneToOne,SELLING EXP. - WELFA,MSC73710,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-40309-5130,TransformOneToOne,SELLING EXP. - TRAVE,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-40310-5130,TransformOneToOne,SELLING EXP. - ENTER,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-40311-5130,TransformOneToOne,SELLING EXP. - QUOTA,MSC72055,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-50108-,TransformOneToOne,COGS-TAX&ASSO.CHARGE,MSC60160,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-50108-0001,TransformOneToOne,TAX,MSC66121,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-50110-,TransformOneToOne,COST of SALES-Packaging,MSC63601,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-50200-2300,TransformOneToOne,WATER USED,MSC66121,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-50202-2300,TransformOneToOne,GAS USED,MSC66121,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-50203-2300,TransformOneToOne,ELECTRICITY,MSC66121,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-50204-2300,TransformOneToOne,REPAIRS AND MAINTENA,MSC66121,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-50205-2095,TransformOneToOne,SMB Direct Labor salary,MSC66113,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-50205-2300,TransformOneToOne,FACTORY LABOR,MSC66121,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-50206-2095,TransformOneToOne,SMB Direct Labor welfare,MSC66113,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-50206-2300,TransformOneToOne,WELFARES-FACTORY,MSC66121,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-50207-2300,TransformOneToOne,DEPRECIATION,MSC64000,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-50210-2095,TransformOneToOne,PROFESSIONAL SERVICE,MSC66113,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-50210-2300,TransformOneToOne,PROFESSIONAL SERVICE,MSC66121,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-50211-2300,TransformOneToOne,OTHER-PRODUCTION,MSC66121,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-50214-2095,TransformOneToOne,SMB Indirect Labor salary,MSC66113,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-50214-2300,TransformOneToOne,SUPERVISOR SALARIES,MSC66121,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-50215-2095,TransformOneToOne,SMB Indirect Labor welfare,MSC66113,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-50215-2300,TransformOneToOne,SUPERVISOR WELFARE,MSC66121,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-50216-2300,TransformOneToOne,FREIGHT CHARGE,MSC61170,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-50217-2300,TransformOneToOne,PACKAGING USAGE MAG,MSC67900,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-50219-2300,TransformOneToOne,UNIFORM & SAFETY MAG,MSC66121,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-50221-2095,TransformOneToOne,Safety Expenses,MSC66113,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-50221-2300,TransformOneToOne,SAFETY EXPENSES,MSC66121,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-50224-2300,TransformOneToOne,LAB-EXPENSE,MSC66121,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-50225-2095,TransformOneToOne,Overhead on Idle Time,MSC66113,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-50302-,TransformOneToOne,PURCHASE VARIANCE-EX,MSC67900,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-50303-,TransformOneToOne,PURCHASE VARIANCE-OT,MSC67900,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-50311-,TransformOneToOne,INVENTORY ADJ-RAW MA,MSC67900,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-50313-,TransformOneToOne,INVENTORY ADJ-FINISH,MSC67900,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-50315-,TransformOneToOne,Stock Adjustment,MSC67900,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-50316-,TransformOneToOne,INVENTORY ADJ-CHEMIC,MSC63601,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-50317-,TransformOneToOne,Stock Adjustment - Raw Materials,MSC63601,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-50321-2300,TransformOneToOne,OVERHEAD ABSORBED MF,MSC67900,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-50334-,TransformOneToOne,Variances - Other,MSC63601,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51101-,TransformOneToOne,SALARIES,MSC73710,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51101-5130,TransformOneToOne,SALARIES-SALES,MSC73710,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51102-,TransformOneToOne,WELFARES,MSC73710,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51102-5130,TransformOneToOne,WELFARES-SALES,MSC73710,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51104-5130,TransformOneToOne,RENTAL EXP.-SALES,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51105-5091,TransformOneToOne,INSURANCE-ADMIN,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51105-5130,TransformOneToOne,INSURANCE-SALES,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51106-2126,TransformOneToOne,OFFICE EXP.-PURCHASE,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51106-5001,TransformOneToOne,OFFICE EXP.-FINANCE,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51106-5002,TransformOneToOne,OFFICE EXP.-HR,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51106-5005,TransformOneToOne,OFFICE EXP.-LEGAL,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51106-5006,TransformOneToOne,OFFICE EXP.-IT,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51106-5091,TransformOneToOne,OFFICE EXP.-ADMIN,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51106-5130,TransformOneToOne,OFFICE EXP.-SALES,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51107-2126,TransformOneToOne,PRO. SRVS.-PURCHASE,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51107-5001,TransformOneToOne,PRO. SRVS.-FINANCE,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51107-5002,TransformOneToOne,PRO. SRVS.-HR,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51107-5005,TransformOneToOne,PRO. SRVS.-LEGAL,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51107-5006,TransformOneToOne,PRO. SRVS.-IT,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51107-5091,TransformOneToOne,PRO. SRVS.-ADMIN,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51107-5130,TransformOneToOne,PRO. SRVS.-SALES,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51108-2126,TransformOneToOne,TRAVEL-PURCHASE,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51108-5001,TransformOneToOne,TRAVEL-FINANCE,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51108-5002,TransformOneToOne,TRAVEL-HR,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51108-5005,TransformOneToOne,TRAVEL-LEGAL,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51108-5006,TransformOneToOne,TRAVEL-IT,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51108-5091,TransformOneToOne,TRAVEL-ADMIN,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51108-5130,TransformOneToOne,TRAVEL-SALES,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51109-5091,TransformOneToOne,DEPRECIATION-ADMIN,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51110-5091,TransformOneToOne,COMMUNICATION-ADMIN,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51110-5130,TransformOneToOne,COMMUNICATIONS-SALES,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51113-5091,TransformOneToOne,MISC.-ADMIN,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51119-,TransformOneToOne,SOCIAL SECURITY,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51119-5130,TransformOneToOne,SOCIAL SEC.-SALES,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51120-5091,TransformOneToOne,UNLOADING FEE-ADMIN,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51122-5091,TransformOneToOne,MAIL-ADMIN,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51122-5130,TransformOneToOne,MAIL-SALES,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51124-,TransformOneToOne,HOUSING FUND,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51124-5130,TransformOneToOne,HOUSING FUND-SALES,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51125-,TransformOneToOne,STORAGE CHARGE,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51127-2126,TransformOneToOne,ENTERTAIN-PURCHASE,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51127-5001,TransformOneToOne,ENTERTAIN-FINANCE,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51127-5002,TransformOneToOne,ENTERTAIN-HR,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51127-5005,TransformOneToOne,ENTERTAIN-LEGAL,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51127-5006,TransformOneToOne,ENTERTAIN-IT,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51127-5091,TransformOneToOne,ENTERTAIN-ADMIN,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51127-5130,TransformOneToOne,ENTERTAIN-SALES,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51137-,TransformOneToOne,TRADE UNION,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51139-5091,TransformOneToOne,CAR-ADMIN,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51139-5130,TransformOneToOne,CAR-SALES,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51140-,TransformOneToOne,REORGANIZATION EXP.,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51142-,TransformOneToOne,IC BENEFICIAL SERVIC,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51143-,TransformOneToOne,MF BENEFICIAL SERVIC,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51144-,TransformOneToOne,BEN. SERVICES INCOME,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51145-,TransformOneToOne,FH BENEFICIAL SERVIC,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51146-,TransformOneToOne,FH BEN. SERV. INCOME,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51147-,TransformOneToOne,IC BEN.SER.-OTHER OP,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51149-5095,TransformOneToOne,Overhead on Idle Time,MSC74502,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51200-0024,TransformOneToOne,IC Beneficial Servic - ZFTZ,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51200-5091,TransformOneToOne,IC Beneficial Servic,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51201-5091,TransformOneToOne,IC Beneficial Servic,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-51202-5091,TransformOneToOne,IC Beneficial Servic,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-52202-,TransformOneToOne,Bank Charges,MSC73900,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-70-53000-5091,TransformOneToOne,Fixed Asset Write-off,MSC73900,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-76-16102-,TransformOneToOne,FIXED ASSETS - BUILD,CC_BalSheet,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-76-16300-,TransformOneToOne,FIXED ASSETS EQUIPME,CC_BalSheet,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-76-16305-,TransformOneToOne,FIXED ASSETS OTHER,CC_BalSheet,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-76-16308-,TransformOneToOne,FIXED ASSETS-CAR,CC_BalSheet,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-76-16501-,TransformOneToOne,CUMULATIVE DEPRECIAT,CC_BalSheet,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-76-16501-0001,TransformOneToOne,CUMULATIVE DEP-REV,CC_BalSheet,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-76-16503-,TransformOneToOne,ACCUM.DEP.-BUILDING,CC_BalSheet,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-76-16504-,TransformOneToOne,ACCUM.DEP.-EQUIPMENT,CC_BalSheet,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-76-16505-,TransformOneToOne,ACCUM.DEP.-LAB,CC_BalSheet,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-76-16506-,TransformOneToOne,ACCUM.DEP.-FURNITURE,CC_BalSheet,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-76-16507-,TransformOneToOne,ACCUM.DEP.-CAR,CC_BalSheet,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-76-16901-,TransformOneToOne,CONSTRUCTION IN PROC,CC_BalSheet,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-76-17001-,TransformOneToOne,OPT LEASE ROU ASSETS,CC_BalSheet,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-76-17304-,TransformOneToOne,GOODWILL - PPA,CC_BalSheet,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-76-19900-,TransformOneToOne,DEFERRED TAX ASSET,CC_BalSheet,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-76-22107-,TransformOneToOne,INCOME TAX PAYABLES,CC_BalSheet,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-76-23101-,TransformOneToOne,OPT LEASE LIAB. CURR,CC_BalSheet,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-76-25101-,TransformOneToOne,OPT LEASE LIAB. N-CU,CC_BalSheet,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-76-32201-,TransformOneToOne,RETAINED EARNINGS,CC_BalSheet,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-76-50207-,TransformOneToOne,DEPRECIATION - OH,MSC64000,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-76-50207-0001,TransformOneToOne,DEPRECIATION-OH-REV,MSC64000,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-76-50211-2300,TransformOneToOne,OTHER-PRODUCTION,MZC66121,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-76-51109-,TransformOneToOne,DEPRECIATION - SGA,MSC64000,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-76-51109-0001,TransformOneToOne,DEPRECIATION-SGA-REV,MSC64000,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-76-51125-0001,TransformOneToOne,OPT LEASE EXP. FIXED,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-76-51125-0002,TransformOneToOne,OPT LEASE EXP. VARI,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-76-51126-5091,TransformOneToOne,TAX&ASSO.CHARGE,MSC73545,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-76-52204-,TransformOneToOne,FOREIGN EXCHANGE GAIN/LOSS,CC_NonOpAccts,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,78-76-53000-5091,TransformOneToOne,Fixed Asset Write-off,MSC73900,false,
CHINA,UD3_Chempax_China,UD3_Chempax_China,U3,DetailCostCenter,Everyone,Mask,TransformMask,NA,(Unassigned),false,*
EVD,UD3_Chempax_EVD,UD3_Chempax_EVD,U3,DetailCostCenter,Everyone,55-00-40980000-,TransformOneToOne,RRR A OBTENIR (Energy Refund),CC_BalSheet,false,
EVD,UD3_Chempax_EVD,UD3_Chempax_EVD,U3,DetailCostCenter,Everyone,55-00-41980000-,TransformOneToOne,CLIENT AVOIR A ETABL (AR Accurals),CC_BalSheet,false,
EVD,UD3_Chempax_EVD,UD3_Chempax_EVD,U3,DetailCostCenter,Everyone,55-00-44586000-,TransformOneToOne,TAXE SUR LE CA FNP,CC_BalSheet,false,
EVD,UD3_Chempax_EVD,UD3_Chempax_EVD,U3,DetailCostCenter,Everyone,55-00-60211010-2070,TransformOneToOne,AUTRES MATIERES INCO,MEF63604,false,
EVD,UD3_Chempax_EVD,UD3_Chempax_EVD,U3,DetailCostCenter,Everyone,55-00-60211010-2095,TransformOneToOne,Other Materials,MEF66113,false,
EVD,UD3_Chempax_EVD,UD3_Chempax_EVD,U3,DetailCostCenter,Everyone,55-00-60211090-,TransformOneToOne,AMIDON DE MAIS,MEF63604,false,
EVD,UD3_Chempax_EVD,UD3_Chempax_EVD,U3,DetailCostCenter,Everyone,55-00-60211094-,TransformOneToOne,ENVERTAZE BIOINVERT,MEF63604,false,
EVD,UD3_Chempax_EVD,UD3_Chempax_EVD,U3,DetailCostCenter,Everyone,55-00-60212010-,TransformOneToOne,SOUDE,MEF63604,false,
EVD,UD3_Chempax_EVD,UD3_Chempax_EVD,U3,DetailCostCenter,Everyone,55-00-60212090-,TransformOneToOne,ACIDE SULFURIQUE,MEF63604,false,
EVD,UD3_Chempax_EVD,UD3_Chempax_EVD,U3,DetailCostCenter,Everyone,55-00-60212091-,TransformOneToOne,ALCALI,MEF63604,false,
EVD,UD3_Chempax_EVD,UD3_Chempax_EVD,U3,DetailCostCenter,Everyone,55-00-60212092-,TransformOneToOne,AIR PLAST,MEF63604,false,
EVD,UD3_Chempax_EVD,UD3_Chempax_EVD,U3,DetailCostCenter,Everyone,55-00-60212094-,TransformOneToOne,BS 12,MEF63604,false,
